回测日志 - 初始资本: 100000
===========================================
[2024-10-08] 买入 301128.XSHE 100 股 @ 62.50，总费用 6250.00，剩余资金 93750.00
[2024-10-08] 买入 688267.XSHG 100 股 @ 24.44，总费用 2444.00，剩余资金 91306.00
[2024-10-08] 买入 301027.XSHE 100 股 @ 11.49，总费用 1149.00，剩余资金 90157.00
[2024-10-08] 买入 002638.XSHE 100 股 @ 2.39，总费用 239.00，剩余资金 89918.00
[2024-10-08] 买入 003013.XSHE 100 股 @ 16.00，总费用 1600.00，剩余资金 88318.00
[2024-10-08] 买入 688365.XSHG 100 股 @ 9.53，总费用 953.00，剩余资金 87365.00
[2024-10-08] 买入 002062.XSHE 100 股 @ 4.36，总费用 436.00，剩余资金 86929.00
[2024-10-08] 买入 300853.XSHE 100 股 @ 18.39，总费用 1839.00，剩余资金 85090.00
[2024-10-08] 买入 301339.XSHE 100 股 @ 26.00，总费用 2600.00，剩余资金 82490.00
[2024-10-08] 买入 002657.XSHE 100 股 @ 17.49，总费用 1749.00，剩余资金 80741.00
[2024-10-08] 买入 301186.XSHE 100 股 @ 41.00，总费用 4100.00，剩余资金 76641.00
[2024-10-08] 买入 688155.XSHG 100 股 @ 49.18，总费用 4918.00，剩余资金 71723.00
[2024-10-08] 买入 688291.XSHG 100 股 @ 22.60，总费用 2260.00，剩余资金 69463.00
[2024-10-08] 买入 002250.XSHE 100 股 @ 6.49，总费用 649.00，剩余资金 68814.00
[2024-10-08] 买入 300667.XSHE 100 股 @ 22.00，总费用 2200.00，剩余资金 66614.00
[2024-10-08] 买入 002622.XSHE 100 股 @ 2.18，总费用 218.00，剩余资金 66396.00
[2024-10-08] 买入 688681.XSHG 100 股 @ 12.75，总费用 1275.00，剩余资金 65121.00
[2024-10-08] 买入 300222.XSHE 100 股 @ 9.03，总费用 903.00，剩余资金 64218.00
[2024-10-08] 买入 600860.XSHG 100 股 @ 10.24，总费用 1024.00，剩余资金 63194.00
[2024-10-08] 买入 000915.XSHE 100 股 @ 35.74，总费用 3574.00，剩余资金 59620.00
[2024-10-08] 买入 603061.XSHG 100 股 @ 74.02，总费用 7402.00，剩余资金 52218.00
[2024-10-08] 买入 300230.XSHE 100 股 @ 4.90，总费用 490.00，剩余资金 51728.00
[2024-10-08] 买入 600444.XSHG 100 股 @ 15.51，总费用 1551.00，剩余资金 50177.00
[2024-10-08] 买入 000700.XSHE 100 股 @ 7.15，总费用 715.00，剩余资金 49462.00
[2024-10-08] 买入 002327.XSHE 100 股 @ 10.27，总费用 1027.00，剩余资金 48435.00
[2024-10-08] 买入 688253.XSHG 100 股 @ 52.68，总费用 5268.00，剩余资金 43167.00
[2024-10-08] 买入 300644.XSHE 100 股 @ 24.62，总费用 2462.00，剩余资金 40705.00
[2024-10-08] 买入 600429.XSHG 100 股 @ 4.90，总费用 490.00，剩余资金 40215.00
[2024-10-08] 买入 603665.XSHG 100 股 @ 17.53，总费用 1753.00，剩余资金 38462.00
[2024-10-08] 买入 301207.XSHE 100 股 @ 24.10，总费用 2410.00，剩余资金 36052.00
[2024-10-08] 买入 605189.XSHG 100 股 @ 14.64，总费用 1464.00，剩余资金 34588.00
[2024-10-08] 买入 301013.XSHE 100 股 @ 14.90，总费用 1490.00，剩余资金 33098.00
[2024-10-08] 买入 002248.XSHE 100 股 @ 7.77，总费用 777.00，剩余资金 32321.00
[2024-10-08] 买入 603818.XSHG 100 股 @ 3.11，总费用 311.00，剩余资金 32010.00
[2024-10-08] 买入 300749.XSHE 100 股 @ 7.54，总费用 754.00，剩余资金 31256.00
[2024-10-08] 买入 300758.XSHE 100 股 @ 15.49，总费用 1549.00，剩余资金 29707.00
[2024-10-08] 买入 600684.XSHG 100 股 @ 3.80，总费用 380.00，剩余资金 29327.00
[2024-10-08] 买入 300057.XSHE 100 股 @ 6.15，总费用 615.00，剩余资金 28712.00
[2024-10-08] 买入 002006.XSHE 100 股 @ 15.10，总费用 1510.00，剩余资金 27202.00
[2024-10-08] 买入 601996.XSHG 100 股 @ 2.26，总费用 226.00，剩余资金 26976.00
[2024-10-08] 买入 600540.XSHG 100 股 @ 4.43，总费用 443.00，剩余资金 26533.00
[2024-10-08] 买入 688211.XSHG 100 股 @ 35.69，总费用 3569.00，剩余资金 22964.00
[2024-10-08] 买入 000153.XSHE 100 股 @ 6.71，总费用 671.00，剩余资金 22293.00
[2024-10-08] 买入 688329.XSHG 100 股 @ 18.84，总费用 1884.00，剩余资金 20409.00
[2024-10-08] 买入 603011.XSHG 100 股 @ 7.33，总费用 733.00，剩余资金 19676.00
[2024-10-08] 买入 300183.XSHE 100 股 @ 20.15，总费用 2015.00，剩余资金 17661.00
[2024-10-08] 买入 000505.XSHE 100 股 @ 7.25，总费用 725.00，剩余资金 16936.00
[2024-10-08] 买入 300928.XSHE 100 股 @ 42.97，总费用 4297.00，剩余资金 12639.00
[2024-10-08] 买入 600127.XSHG 100 股 @ 7.88，总费用 788.00，剩余资金 11851.00
[2024-10-08] 买入 603291.XSHG 100 股 @ 12.32，总费用 1232.00，剩余资金 10619.00
[2024-10-08] 买入 603348.XSHG 100 股 @ 28.30，总费用 2830.00，剩余资金 7789.00
[2024-10-08] 买入 300986.XSHE 100 股 @ 12.96，总费用 1296.00，剩余资金 6493.00
[2024-10-08] 买入 301303.XSHE 100 股 @ 15.10，总费用 1510.00，剩余资金 4983.00
[2024-10-08] 资金不足5000，暂停交易，等待资金恢复
[2024-10-08] 持仓 301128.XSHE: 100 股，当日盈亏 -66.00, 成本价 62.5, 当日收盘价格 61.84, 当日涨跌幅 17.79%, 持仓收益率 -1.06%
[2024-10-08] 持仓 002248.XSHE: 100 股，当日盈亏 -28.00, 成本价 7.77, 当日收盘价格 7.49, 当日涨跌幅 5.79%, 持仓收益率 -3.60%
[2024-10-08] 持仓 603818.XSHG: 100 股，当日盈亏 -18.00, 成本价 3.11, 当日收盘价格 2.93, 当日涨跌幅 3.17%, 持仓收益率 -5.79%
[2024-10-08] 持仓 300749.XSHE: 100 股，当日盈亏 -45.00, 成本价 7.54, 当日收盘价格 7.09, 当日涨跌幅 9.41%, 持仓收益率 -5.97%
[2024-10-08] 持仓 300758.XSHE: 100 股，当日盈亏 -55.00, 成本价 15.49, 当日收盘价格 14.94, 当日涨跌幅 14.40%, 持仓收益率 -3.55%
[2024-10-08] 持仓 600684.XSHG: 100 股，当日盈亏 -30.00, 成本价 3.8, 当日收盘价格 3.50, 当日涨跌幅 -1.69%, 持仓收益率 -7.89%
[2024-10-08] 持仓 300057.XSHE: 100 股，当日盈亏 -25.00, 成本价 6.15, 当日收盘价格 5.90, 当日涨跌幅 12.60%, 持仓收益率 -4.07%
[2024-10-08] 持仓 002006.XSHE: 100 股，当日盈亏 -8.00, 成本价 15.1, 当日收盘价格 15.02, 当日涨跌幅 9.40%, 持仓收益率 -0.53%
[2024-10-08] 持仓 601996.XSHG: 100 股，当日盈亏 -10.00, 成本价 2.26, 当日收盘价格 2.16, 当日涨跌幅 4.35%, 持仓收益率 -4.42%
[2024-10-08] 持仓 600540.XSHG: 100 股，当日盈亏 -26.00, 成本价 4.43, 当日收盘价格 4.17, 当日涨跌幅 3.22%, 持仓收益率 -5.87%
[2024-10-08] 持仓 688211.XSHG: 100 股，当日盈亏 -221.00, 成本价 35.69, 当日收盘价格 33.48, 当日涨跌幅 7.79%, 持仓收益率 -6.19%
[2024-10-08] 持仓 000153.XSHE: 100 股，当日盈亏 -32.00, 成本价 6.71, 当日收盘价格 6.39, 当日涨跌幅 4.41%, 持仓收益率 -4.77%
[2024-10-08] 持仓 688329.XSHG: 100 股，当日盈亏 -137.00, 成本价 18.84, 当日收盘价格 17.47, 当日涨跌幅 9.53%, 持仓收益率 -7.27%
[2024-10-08] 持仓 603011.XSHG: 100 股，当日盈亏 -26.00, 成本价 7.33, 当日收盘价格 7.07, 当日涨跌幅 6.16%, 持仓收益率 -3.55%
[2024-10-08] 持仓 300183.XSHE: 100 股，当日盈亏 4.00, 成本价 20.15, 当日收盘价格 20.19, 当日涨跌幅 19.04%, 持仓收益率 0.20%
[2024-10-08] 持仓 000505.XSHE: 100 股，当日盈亏 -50.00, 成本价 7.25, 当日收盘价格 6.75, 当日涨跌幅 1.66%, 持仓收益率 -6.90%
[2024-10-08] 持仓 300928.XSHE: 100 股，当日盈亏 -272.00, 成本价 42.97, 当日收盘价格 40.25, 当日涨跌幅 10.79%, 持仓收益率 -6.33%
[2024-10-08] 持仓 600127.XSHG: 100 股，当日盈亏 -55.00, 成本价 7.88, 当日收盘价格 7.33, 当日涨跌幅 1.95%, 持仓收益率 -6.98%
[2024-10-08] 持仓 603291.XSHG: 100 股，当日盈亏 -62.00, 成本价 12.32, 当日收盘价格 11.70, 当日涨跌幅 4.28%, 持仓收益率 -5.03%
[2024-10-08] 持仓 603348.XSHG: 100 股，当日盈亏 -32.00, 成本价 28.3, 当日收盘价格 27.98, 当日涨跌幅 8.74%, 持仓收益率 -1.13%
[2024-10-08] 持仓 300986.XSHE: 100 股，当日盈亏 -105.00, 成本价 12.96, 当日收盘价格 11.91, 当日涨跌幅 8.77%, 持仓收益率 -8.10%
[2024-10-08] 持仓 301303.XSHE: 100 股，当日盈亏 -112.00, 成本价 15.1, 当日收盘价格 13.98, 当日涨跌幅 7.95%, 持仓收益率 -7.42%
[2024-10-08] 指数000300.SH当天收益率: -4.37%, 当日涨跌幅5.93%, 指数总收益率: -4.37%
[2024-10-08] 当日总结: 总市值 91237.00，现金 4983.00，总资产 96220.00，总盈亏 -3780.00，总收益率 -3.78%

[2024-10-09] 盘前整理
[2024-10-09] 盘前整理完成
[2024-10-09] 资金不足5000，暂停交易，等待资金恢复
[2024-10-09] 持仓 301128.XSHE: 100 股，当日盈亏 -783.00, 成本价 62.5, 当日收盘价格 54.01, 当日涨跌幅 -12.66%, 持仓收益率 -13.58%
[2024-10-09] 持仓 688267.XSHG: 100 股，当日盈亏 -186.00, 成本价 24.44, 当日收盘价格 21.08, 当日涨跌幅 -8.11%, 持仓收益率 -13.75%
[2024-10-09] 持仓 301027.XSHE: 100 股，当日盈亏 -188.00, 成本价 11.49, 当日收盘价格 9.13, 当日涨跌幅 -17.08%, 持仓收益率 -20.54%
[2024-10-09] 持仓 002638.XSHE: 100 股，当日盈亏 -23.00, 成本价 2.39, 当日收盘价格 2.06, 当日涨跌幅 -10.04%, 持仓收益率 -13.81%
[2024-10-09] 持仓 003013.XSHE: 100 股，当日盈亏 -136.00, 成本价 16.0, 当日收盘价格 13.65, 当日涨跌幅 -9.06%, 持仓收益率 -14.69%
[2024-10-09] 持仓 688365.XSHG: 100 股，当日盈亏 -48.00, 成本价 9.53, 当日收盘价格 9.05, 当日涨跌幅 -5.04%, 持仓收益率 -5.04%
[2024-10-09] 持仓 002062.XSHE: 100 股，当日盈亏 -30.00, 成本价 4.36, 当日收盘价格 3.89, 当日涨跌幅 -7.16%, 持仓收益率 -10.78%
[2024-10-09] 持仓 300853.XSHE: 100 股，当日盈亏 345.00, 成本价 18.39, 当日收盘价格 20.70, 当日涨跌幅 20.00%, 持仓收益率 12.56%
[2024-10-09] 持仓 301339.XSHE: 100 股，当日盈亏 -369.00, 成本价 26.0, 当日收盘价格 21.30, 当日涨跌幅 -14.77%, 持仓收益率 -18.08%
[2024-10-09] 持仓 002657.XSHE: 100 股，当日盈亏 -175.00, 成本价 17.49, 当日收盘价格 15.74, 当日涨跌幅 -10.01%, 持仓收益率 -10.01%
[2024-10-09] 持仓 301186.XSHE: 100 股，当日盈亏 -525.00, 成本价 41.0, 当日收盘价格 32.83, 当日涨跌幅 -13.79%, 持仓收益率 -19.93%
[2024-10-09] 持仓 688155.XSHG: 100 股，当日盈亏 -560.00, 成本价 49.18, 当日收盘价格 42.06, 当日涨跌幅 -11.75%, 持仓收益率 -14.48%
[2024-10-09] 持仓 688291.XSHG: 100 股，当日盈亏 -195.00, 成本价 22.6, 当日收盘价格 19.71, 当日涨跌幅 -9.00%, 持仓收益率 -12.79%
[2024-10-09] 持仓 002250.XSHE: 100 股，当日盈亏 -56.00, 成本价 6.49, 当日收盘价格 5.62, 当日涨跌幅 -9.06%, 持仓收益率 -13.41%
[2024-10-09] 持仓 300667.XSHE: 100 股，当日盈亏 -370.00, 成本价 22.0, 当日收盘价格 18.30, 当日涨跌幅 -16.82%, 持仓收益率 -16.82%
[2024-10-09] 持仓 002622.XSHE: 100 股，当日盈亏 2.00, 成本价 2.18, 当日收盘价格 2.20, 当日涨跌幅 0.92%, 持仓收益率 0.92%
[2024-10-09] 持仓 688681.XSHG: 100 股，当日盈亏 -111.00, 成本价 12.75, 当日收盘价格 10.71, 当日涨跌幅 -9.39%, 持仓收益率 -16.00%
[2024-10-09] 持仓 300222.XSHE: 100 股，当日盈亏 -92.00, 成本价 9.03, 当日收盘价格 8.12, 当日涨跌幅 -10.18%, 持仓收益率 -10.08%
[2024-10-09] 持仓 600860.XSHG: 100 股，当日盈亏 -98.00, 成本价 10.24, 当日收盘价格 8.87, 当日涨跌幅 -9.95%, 持仓收益率 -13.38%
[2024-10-09] 持仓 000915.XSHE: 100 股，当日盈亏 -325.00, 成本价 35.74, 当日收盘价格 32.35, 当日涨跌幅 -9.13%, 持仓收益率 -9.49%
[2024-10-09] 持仓 603061.XSHG: 100 股，当日盈亏 -399.00, 成本价 74.02, 当日收盘价格 70.03, 当日涨跌幅 -5.39%, 持仓收益率 -5.39%
[2024-10-09] 持仓 300230.XSHE: 100 股，当日盈亏 -66.00, 成本价 4.9, 当日收盘价格 4.06, 当日涨跌幅 -13.98%, 持仓收益率 -17.14%
[2024-10-09] 持仓 600444.XSHG: 100 股，当日盈亏 -112.00, 成本价 15.51, 当日收盘价格 13.96, 当日涨跌幅 -7.43%, 持仓收益率 -9.99%
[2024-10-09] 持仓 000700.XSHE: 100 股，当日盈亏 -65.00, 成本价 7.15, 当日收盘价格 6.27, 当日涨跌幅 -9.39%, 持仓收益率 -12.31%
[2024-10-09] 持仓 002327.XSHE: 100 股，当日盈亏 -91.00, 成本价 10.27, 当日收盘价格 8.31, 当日涨跌幅 -9.87%, 持仓收益率 -19.08%
[2024-10-09] 持仓 688253.XSHG: 100 股，当日盈亏 -608.00, 成本价 52.68, 当日收盘价格 42.20, 当日涨跌幅 -12.59%, 持仓收益率 -19.89%
[2024-10-09] 持仓 300644.XSHE: 100 股，当日盈亏 -337.00, 成本价 24.62, 当日收盘价格 19.81, 当日涨跌幅 -14.54%, 持仓收益率 -19.54%
[2024-10-09] 持仓 600429.XSHG: 100 股，当日盈亏 -36.00, 成本价 4.9, 当日收盘价格 4.16, 当日涨跌幅 -7.96%, 持仓收益率 -15.10%
[2024-10-09] 持仓 603665.XSHG: 100 股，当日盈亏 -162.00, 成本价 17.53, 当日收盘价格 14.60, 当日涨跌幅 -9.99%, 持仓收益率 -16.71%
[2024-10-09] 持仓 301207.XSHE: 100 股，当日盈亏 -297.00, 成本价 24.1, 当日收盘价格 20.08, 当日涨跌幅 -12.89%, 持仓收益率 -16.68%
[2024-10-09] 持仓 605189.XSHG: 100 股，当日盈亏 -93.00, 成本价 14.64, 当日收盘价格 13.30, 当日涨跌幅 -6.54%, 持仓收益率 -9.15%
[2024-10-09] 持仓 301013.XSHE: 100 股，当日盈亏 -206.00, 成本价 14.9, 当日收盘价格 12.56, 当日涨跌幅 -14.09%, 持仓收益率 -15.70%
[2024-10-09] 持仓 002248.XSHE: 100 股，当日盈亏 13.00, 成本价 7.77, 当日收盘价格 7.62, 当日涨跌幅 1.74%, 持仓收益率 -1.93%
[2024-10-09] 持仓 603818.XSHG: 100 股，当日盈亏 -29.00, 成本价 3.11, 当日收盘价格 2.64, 当日涨跌幅 -9.90%, 持仓收益率 -15.11%
[2024-10-09] 持仓 300749.XSHE: 100 股，当日盈亏 -107.00, 成本价 7.54, 当日收盘价格 6.02, 当日涨跌幅 -15.09%, 持仓收益率 -20.16%
[2024-10-09] 持仓 300758.XSHE: 100 股，当日盈亏 -240.00, 成本价 15.49, 当日收盘价格 12.54, 当日涨跌幅 -16.06%, 持仓收益率 -19.04%
[2024-10-09] 持仓 600684.XSHG: 100 股，当日盈亏 -34.00, 成本价 3.8, 当日收盘价格 3.16, 当日涨跌幅 -9.71%, 持仓收益率 -16.84%
[2024-10-09] 持仓 300057.XSHE: 100 股，当日盈亏 -83.00, 成本价 6.15, 当日收盘价格 5.07, 当日涨跌幅 -14.07%, 持仓收益率 -17.56%
[2024-10-09] 持仓 002006.XSHE: 100 股，当日盈亏 -124.00, 成本价 15.1, 当日收盘价格 13.78, 当日涨跌幅 -8.26%, 持仓收益率 -8.74%
